0.001027907753873465, -7.099372558192451e-06, 0.049994111234014364, -0.0007673603592833218
0.04724833321015955, -0.0194549039118794, 0.03544925440179673, -0.03526117358167047
0.0670419391722048, -0.06600521677636519, 0.002217271442909986, -0.049950812879756584
0.08556010737663046, -0.13776193081341018, 0.022268660323503997, -0.044767251059188336
0.13134502134476453, -0.1956698825563015, 0.038620936207961934, -0.03175568116763574
0.18614937102583895, -0.21785761019739686, 0.04984010636159925, -0.003995472170404153
0.244235549945931, -0.20451903689601758, 0.04354323250067691, 0.024576145006733552
0.320004846286458, -0.16699687817485692, 0.04594384653693679, 0.01972721382736045
0.39916129914221865, -0.13795544971862786, 0.0479123721212448, 0.014297013594291792
0.47119787458028783, -0.13410754558385266, 0.049154105314689, -0.00915827116395133
0.5372487157302073, -0.16372064860518817, 0.03999695546481125, -0.030004058951180346
0.6114598510483802, -0.2053357742727706, 0.04647005273538746, -0.018453568727222088
0.6922967929841037, -0.22581629556112617, 0.0495535825159257, -0.006666517819472417
0.6922967929841037, -0.22581629556112617, 0.029742046248144666, -0.04019217193650057
0.6920975790714031, -0.2271592647778029, -0.007356725333719109, -0.04945582465558749
0.6808750735101662, -0.2941044921305955, -0.009177113536977989, -0.04915059091332896
0.6671353808822726, -0.36085228474661923, -0.010654399506407612, -0.048851650649265284
0.6619420152849382, -0.44165311300891924, 0.004342875753769441, -0.04981103723259858
0.6807331083478929, -0.5197255518531403, 0.01820357387650821, -0.04656855052632096
0.6865173245134909, -0.5664522549849554, -0.006348426432637018, -0.04959533729928042
0.6697480025707082, -0.6094593345186715, -0.02958883202146433, -0.040305099176227904
0.6697480025707082, -0.6094593345186715, -0.049527846179476274, -0.006855104143784975
0.668580059649736, -0.608578325385287, -0.03992436731035287, 0.030100579643389382
0.6096861124845212, -0.5651968777429288, -0.040586719080674474, 0.02920133959712148
0.5498922155562616, -0.5231763859549594, -0.04113331273041807, 0.028426230559496043
0.4954613126761908, -0.4793760211810367, -0.03655794382826095, 0.034110361227194845
0.4485086094496217, -0.42877417110440935, -0.031300011688416396, 0.0389911434598294
0.43121737526578896, -0.40671912119751746, -0.03039294808289555, 0.03970225065195191
0.4145316842267343, -0.38439645156036945, -0.029241769951903536, 0.040557599658756334
0.4053507175321579, -0.36644047972197363, -0.015728985115479047, 0.04746155314817499
0.4019463706663481, -0.34507363275356623, -0.0010449227898881165, 0.04998908017120512
0.401254006217277, -0.2506287130569211, 0.00031464112463160766, 0.0499990099998259
0.4031288993528844, -0.15628567661443848, 0.001793408842395092, 0.04996782649589653
0.4129354275113561, -0.06674016354066853, 0.00907821977192937, 0.04916895286430809
0.43533624057688314, 0.019266371308468876, 0.016001812159026307, 0.047370265015378984
0.4444503920291725, 0.04758393742041721, 0.014629973197451868, 0.04781175466600071
0.45306562571494857, 0.07731720330859948, 0.013278100392147805, 0.048204689087017714
0.47720325312308337, 0.16418563740202402, 0.013494380735394232, 0.04814459147784122
0.5014144064711675, 0.24984930832413285, 0.013103292943603307, 0.04825249956255236
0.4998804623797291, 0.28242341332188364, -0.017638319558800488, 0.04678557131361801
0.48001134890746355, 0.30762585832494155, -0.041374393010946225, 0.028074180361602093
0.4749892268211686, 0.3108680570078678, -0.04261946038346275, 0.026145393411124065
0.4696462103641401, 0.3139741581043361, -0.043798540885404726, 0.02411820508059277
0.45518939014448745, 0.321060861904711, -0.04589564542210872, 0.01983909603001283
0.4400816888288215, 0.3267531110070938, -0.04753913171570869, 0.015492932444069466
0.42273661926600675, 0.33263288429410903, -0.04715994555389793, 0.016611427854142557
0.4042401395767045, 0.3394133539069684, -0.04670845766561979, 0.017841524108074516
0.32510727080770613, 0.3767828355849615, -0.04344510303643898, 0.02474920245489136
